评分,comments
5.0,"唱山歌 这边唱来那边和 山歌好比春江水 不怕滩险弯又多 弯又多 …… 黄婉秋的一曲《刘三姐》曾使多少人魂牵梦绕，也使桂林山水名扬天下。 桂林山水甲天下 阳朔堪称甲桂林 群峰倒影山浮水 无水无山不入神 桂林山水像人间仙镜一样，每一个来到这里的游客，都会被眼前的美景所陶醉,那种天然的美、自然的美当属天下第一，而阳朔山水又是桂林山水中最美丽的!"
5.0,【国庆中秋游记·火车爱好者】对于近些年长距离自驾行有些厌倦的我来说，选择什么出行的交通方式呢？飞机太快，感受不到伟大祖国辽阔的土地、壮丽的江山，还会被不时地延误而沮丧，于是我选择了高铁火车！美国前副总统的“火车迷”精神，让我更钟情于火车！选择高铁火车，可以临时动议，网上订票，说走就走，世界那么大，去你没去过的地方，去你曾经去过但还想去的地方。今年国庆中秋假日，我是1日中午临时决定选择高铁火车，体验高铁旅行，选择去桂林，感受“桂林山水甲天下”，轻松度过假日休闲时光的。选择高铁火车，追求的是一种精神，一种火车的精神，一种勇往直前、风雨无阻、脚踏实地的精神。“一遍人生如一趟列车，做人当如火车驰骋，令行禁止，风雨无阻，脚踏实地，行胜于言，风尘仆仆而步履匆匆，行囊压压，速度加加，向着梦想前进！”这是一种人生态度！我在智能手机订票平台上选择了舒适的下铺。1日夜间，我坐上昆明东去的列车，离开彩云之南的美丽省城昆明，直向桂林。一路走来，越过千山万水，穿过滇黔桂石林、兴义、南宁等十多个大城市和小镇，跨过美丽的邕江，经历了18多个小时的长途旅行到了美丽桂林。4日，我结束了对桂林的旅行，乘上高铁，感受飞速发展的高铁，经过5个小时的旅行，返回昆明。火车上就是一个小社会，这次数小时、几十个小时的数千里火车高铁旅行中游客之间的沟通、交流，长者对陌生小朋友的逗乐、关爱等一个个和谐的场景展现在眼前，同行者虽然临时认识，但你也勿须怎么防备。【国庆中秋游记·寄情漓江山水行】“桂林山水甲天下，漓江山水甲桂林”，桂林，八桂大地的中国历史文化名城，神奇的自然风光是漓江山水，20元人民币选用的背景非同小可！“漓江水真多呀，满满地填充着河床，天上还不时有小雨点跳入水中；漓江水好清呀，虽然没有太阳光的直接照射，却也可以看清河底的小卵石，水中还不时地有几尾调皮的小鱼游来窜去；漓江水好静呀，静得仿佛能听见她在你耳边低语，偶尔微风飘过，清脆的水声就像一个小姑娘在轻歌；漓江水好柔呀，柔得使人忍不住要去抚摸，却又不忍碰皱她。微风掠起的波浪，好像亭亭的舞女拖着的裙幅，她是那样软，那样美”。漓江上“塞满”了游船、竹筏，我是另加游费坐竹筏的，竹筏以平均10公里左右的速度航行于江面，数不清的竹筏穿梭在江上，两岸的奇山绝壁顺江而过，仿佛置身世外桃源、人间天堂。（2017年10月8日记）
5.0,游桂林漓江书《漓江船歌》桂林山水甲天下，漓江山水是画廊，水彩一百六十里，象山如鼻画卷长，船上仰望象鼻山，古代天公下巨匠，山如笔架水如墨，巧夺天工绘仙乡。青绸碧带绕千峰，山峦垂河倒影长。漓江蜿蜒多幻景，青山错落似群羊。绿水妖娆映倩影，沿江两岸鱼米乡。船头飞歌刘三姐，岸上阿牛山歌扬。山间童子拜观音，竹筏鱼鹰打鱼忙，阳光闪烁千山水，百里画廊映漓江。
5.0,“一带山河，举世无双，少年努力，万古流芳。”“山水有相逢，终会到漓江”……每当说起桂林，也许你早已在小学课本里就知道它“山水甲天下”，但是印象太笼统，你需要深入到桂林的每一个细微之处好好体味。” 漓江之美，那是因为有山、有水，还有江中的美丽倒影！倒影，正是漓江山水之灵性……搭乘竹筏或小船以及徒步游览漓江欣赏漓江沿岸绝美景色都是再好不过了。
5.0,桂林山水甲天下讲的应该就是漓江，这里是人民币20元的背面的风景所在地，从桂林逆江而上，沿途的秀美风光尽收眼底，那是一种无法用语言描述的感受，建议乘坐游船时再额外支付一些费用登上船的顶层，才能领略漓江的青山秀水，而坐在船舱内是无法体验的，这点很重要。这就是为什么乘坐不同位置之后对游览漓江有不同的感受。或者可以乘坐那种电动竹筏游览也是一种美好的体验。从桂林到阳朔大型游船全程需要四小时，那是一种对游览漓江风光的享受，像是走进了一幅画中，而这副画会永远印刻在你的脑子里。
5.0,最值得去的地方，百里漓江百里画卷。基本上在船顶平台上没下来。大约4小时的航程，前面1小时算热身，体会平地起山，万峰如林的远景，中间2小时渐入佳境，半边渡，浪石，九马画山，黄布倒影，兴坪风光…，后面1小时虽不如中间的，也可称余音绕梁。有人说只游杨堤~兴坪精华段，个人觉得这样就少了整个儿的味道。
5.0,桂林到阳朔我报了一个一日游的团，从杨堤竹筏漂流到九马画山，然后景区电瓶车到兴坪，加银子岩，一共195块钱，个人感觉这个性价比还是可以的，毕竟从兴坪到银子岩，这么热的天自己坐车还是比较麻烦的，漓江的风景也不错，毕竟桂林山水甲天下
5.0,9月份一个人参团到的桂林，晚上8点的飞机，到了那里有人接机，大概12点到的酒店！第一天我们是去的义江缘少数民族寨子，我们是做的电动竹筏过去的，主要是里面参观少数民族的风俗民情，和观看她们的歌舞！我记得和里面少数民族单独拍照还要给钱，我没拍^_^ 第二天我们去的龙脊梯田，一路颠簸呀，不晕车的人也坐的晕了，到了龙脊梯田观光缆车是自愿要不要坐，爬到山上要1.5小时，我们一人110块自己坐的缆车，梯田的景色很美，值得一看，中午我们没有在龙脊梯田吃饭，是去吃的团餐！听导游说龙脊那边的竹筒饭和鸡很好吃，可惜我没吃到！ 第三天我们去的漓江，一路坐的轮船，我建议大家提前自备点心吃的，因为漓江很长，游览大概4个小时，船上的东西很贵，虽然说是提供午餐，饭特别难吃，很多人在船上点餐，份量少还贵！不过漓江山水确实秀丽，如果想看20块人民币后面的景，那就中午的午餐不要在船舱吃饭就在上面等着，我就是因为在船舱吃饭误了景，饭还特难吃！漓江过去就是阳朔了，我们下午去的遇龙河，讲真，遇龙河的水清澈见底，坐着竹筏看着风景感觉这次来桂林来对了，太漂亮了！这里坐竹筏是要给小费的10钱就可以了！晚上我们去的阳朔一条街，很现代化，酒吧小吃到处都是，钱包贵重物品一定要放好，人流量太多了，这种街道和丽江，山塘古镇差不多！听一起的朋友说阳朔一条街是艳遇一条街，有个和我们一起的男孩专门去酒吧艳遇去了等到凌晨2点才回酒店，第二天我问他有没有收获，他说出了里面的人让他喝酒啥也没有^_^ 第四天我们先去了侗家小寨，也是看少数民族的风俗民情，里面接待我们的阿嫂带我们去了她们刚建的房子讲解了她们的习俗，主要是介绍银器，最后带我们去了专门卖银器的商场，我只是看了看没买^_^接着我们去了卢岩笛，卢岩笛里面也很漂亮，建议大家也去看看！对于吃的我们中间吃了米粉宴，说实话还不如我去小铺吃的6块钱一碗的米粉好吃，去桂林吃米粉我觉得店面小的味道反而好，反正我去的地方店面都不起眼，但是很便宜味道也好吃！桂林蛮值得去的，毕竟景色是真的美！
5.0,漓江是桂林山水甲天下之精华所在，耍是没有了漓江，桂林的景物就失去了灵气，所以到桂林旅游，一定要乘船游一游漓江，体验一下在画中行走的感觉；从桂林到阳朔的这一段是风景最丰富的，可别错过了。
5.0,漓江风景之美不是言语可以形容的，再好的相机，再高超的技术，也不如身临其境的感觉。美中不足的是，所谓豪华游船，性价比实在不高，上下舱区别也不大。
5.0,漓江风景区作为桂林最著名的旅游目的地之一，以其独特的喀斯特地貌和秀美的自然风光而闻名于世，赢得了广泛的赞誉 详细评价： 一、自然风光 山水如画：漓江的山水如诗如画，沿途的山峰、河流和田园风光交相辉映，形成了独特的自然景观。山峰高耸入云，形态各异，水体清澈见底，倒影美丽，被誉为“山青、水秀、洞奇、石美”的四绝。 景点丰富：漓江沿途分布着众多知名景点，如九马画山、黄布倒影（20元人民币背景图案）、兴坪佳境等，每一处景致都是一幅典型的中国水墨画。 变化多端：从桂林到阳朔的游船路线，风景变化多端，令人叹为观止。无论是早晨的薄雾，还是傍晚的余晖，漓江的风光都呈现出不同的美丽面貌。 二、游船体验 最佳方式：乘船游览漓江是体验这一区域的最佳方式。游船上可以享受轻松的氛围，欣赏沿途的美景。 服务完善：游船通常配备舒适的座位和专业的讲解员，提供了一个轻松愉快的观光体验。同时，船上提供的餐饮服务也很不错，可以品尝到当地的特色美食。 性价比高：不同档次的游船选择多样，从三星到五星游船，价格和服务水平各异，游客可以根据自己的需求和预算进行选择。 三、摄影机会 摄影天堂：漓江是摄影爱好者的天堂，沿途的每一个角落都值得拍摄。特别是在阳朔段，山水相映，构成了无数美丽的画面。 最佳拍摄点：建议携带专业相机，提前了解最佳拍摄点和时间，以捕捉到最美的瞬间。晴天适合拍摄山水倒影，而阴雨天气则能呈现出独特的烟雨朦胧效果。 四、文化体验 地方文化：在游览过程中，可以看到许多当地的渔民和农民，感受到浓厚的地方文化。部分游船还会安排传统的民俗表演，增添了游览的趣味性。 互动体验：游客还可以选择徒步或骑行等方式游览漓江，与当地居民进行更深入的互动，了解当地的风土人情。 五、旅游设施 设施完善：漓江风景名胜区的旅游设施相对完善，游船、导游、餐饮等服务一应俱全。游客中心提供详细的旅游信息，方便游客规划行程。 交通便利：景区内设有专门的停车场和公交车站，方便游客的出行。游船码头和漂流起点位置明显，游客可以很容易找到。 六、综合评价 漓江风景区以其壮丽的自然风光和丰富的文化体验吸引着无数游
5.0,桂林还是适合冷一些的时候，其中五张是这次涨水后开船的第二天照的，其中五张是18年10月底拍的，那时候来是真的惊讶了，阴天加上有一些烟雾，仙气飘飘的～涨水之后全程才3个多小时，之前可是开了四个半小时，一定要找好季节去.
5.0,桂林山水甲天下，真正去看了也没书上写的那么玄乎，不过山是绿的，水是绿的，不似泸沽湖那么清澈见底，各有各的韵味。船家都会带你去吃农家乐，不去的话在江里呆不了多久就会速速送你上岸，上岸的背景就是人民币两元背后的景色，我也没看出来有什么特色，还是值得一去的
5.0,“桂林山水甲天下”，儿时的课文，心中的企期。于是“我想去桂林”，因为工作的忙碌，如同欠了桂林山水风光一份人情一般，时常如梗在喉间，总是不爽快。此次的成行，却乃吾儿与同学相约之故而实现，“九马画山”，“黄布倒影”、“杨堤风光”，真可谓是美不胜收。
5.0,我们是参加的帝王三号团，李健导游带领的，从桂林坐游轮经过83公里最精华的水域到达阳朔的，全程4个小时，风景真的美呆了！很值得一去，中途还下船参观了冠岩，感叹大自然的鬼斧神工！游轮上都是自愿消费，不勉强的，很不错！
5.0,到桂林坐船游漓江，只见两岸山峰挺拔，江水依山而转，素有“百里漓江、百里画廊”之称。实际形成漓江美景的地貌广西许多地方如柳州等也不差，只是这里更集中，还有一些文人的传说，形成了九马画山等景观，丰富了游客的想象力。
4.0,整个行程包含大巴车酒店接，比较方便，现在漓江所有的三星游船都在磨盘山码头，离市区比较远。冬天还是不适宜游览漓江的，景致一般呀，天气也不好。整个航程共计花了5个小时，有点长了。
5.0,远数马儿辨状元，近看飘渺二十元，随船而走，游历两岸，看桂林十万大山，品漓江醉鱼下虾，不羡鸳鸯不羡仙，只羡渔夫竹筏上，坐看鸬鹚捕鱼来。
5.0,漓江是桂林山水甲天下之精华所在，耍是没有了漓江，桂林的景物就失去了灵气，所以到桂林旅游，一定要乘船游一游漓江，体验一下在画中行走的感觉；从桂林到阳朔的这一段是风景最丰富的，可别错过了。
5.0,漓江风景之美不是言语可以形容的，再好的相机，再高超的技术，也不如身临其境的感觉。美中不足的是，所谓豪华游船，性价比实在不高，上下舱区别也不大。
5.0,漓江风景区作为桂林最著名的旅游目的地之一，以其独特的喀斯特地貌和秀美的自然风光而闻名于世，赢得了广泛的赞誉 详细评价： 一、自然风光 山水如画：漓江的山水如诗如画，沿途的山峰、河流和田园风光交相辉映，形成了独特的自然景观。山峰高耸入云，形态各异，水体清澈见底，倒影美丽，被誉为“山青、水秀、洞奇、石美”的四绝。 景点丰富：漓江沿途分布着众多知名景点，如九马画山、黄布倒影（20元人民币背景图案）、兴坪佳境等，每一处景致都是一幅典型的中国水墨画。 变化多端：从桂林到阳朔的游船路线，风景变化多端，令人叹为观止。无论是早晨的薄雾，还是傍晚的余晖，漓江的风光都呈现出不同的美丽面貌。 二、游船体验 最佳方式：乘船游览漓江是体验这一区域的最佳方式。游船上可以享受轻松的氛围，欣赏沿途的美景。 服务完善：游船通常配备舒适的座位和专业的讲解员，提供了一个轻松愉快的观光体验。同时，船上提供的餐饮服务也很不错，可以品尝到当地的特色美食。 性价比高：不同档次的游船选择多样，从三星到五星游船，价格和服务水平各异，游客可以根据自己的需求和预算进行选择。 三、摄影机会 摄影天堂：漓江是摄影爱好者的天堂，沿途的每一个角落都值得拍摄。特别是在阳朔段，山水相映，构成了无数美丽的画面。 最佳拍摄点：建议携带专业相机，提前了解最佳拍摄点和时间，以捕捉到最美的瞬间。晴天适合拍摄山水倒影，而阴雨天气则能呈现出独特的烟雨朦胧效果。 四、文化体验 地方文化：在游览过程中，可以看到许多当地的渔民和农民，感受到浓厚的地方文化。部分游船还会安排传统的民俗表演，增添了游览的趣味性。 互动体验：游客还可以选择徒步或骑行等方式游览漓江，与当地居民进行更深入的互动，了解当地的风土人情。 五、旅游设施 设施完善：漓江风景名胜区的旅游设施相对完善，游船、导游、餐饮等服务一应俱全。游客中心提供详细的旅游信息，方便游客规划行程。 交通便利：景区内设有专门的停车场和公交车站，方便游客的出行。游船码头和漂流起点位置明显，游客可以很容易找到。 六、综合评价 漓江风景区以其壮丽的自然风光和丰富的文化体验吸引着无数游
5.0,桂林还是适合冷一些的时候，其中五张是这次涨水后开船的第二天照的，其中五张是18年10月底拍的，那时候来是真的惊讶了，阴天加上有一些烟雾，仙气飘飘的～涨水之后全程才3个多小时，之前可是开了四个半小时，一定要找好季节去.
5.0,桂林山水甲天下，真正去看了也没书上写的那么玄乎，不过山是绿的，水是绿的，不似泸沽湖那么清澈见底，各有各的韵味。船家都会带你去吃农家乐，不去的话在江里呆不了多久就会速速送你上岸，上岸的背景就是人民币两元背后的景色，我也没看出来有什么特色，还是值得一去的
5.0,“桂林山水甲天下”，儿时的课文，心中的企期。于是“我想去桂林”，因为工作的忙碌，如同欠了桂林山水风光一份人情一般，时常如梗在喉间，总是不爽快。此次的成行，却乃吾儿与同学相约之故而实现，“九马画山”，“黄布倒影”、“杨堤风光”，真可谓是美不胜收。
5.0,我们是参加的帝王三号团，李健导游带领的，从桂林坐游轮经过83公里最精华的水域到达阳朔的，全程4个小时，风景真的美呆了！很值得一去，中途还下船参观了冠岩，感叹大自然的鬼斧神工！游轮上都是自愿消费，不勉强的，很不错！
5.0,到桂林坐船游漓江，只见两岸山峰挺拔，江水依山而转，素有“百里漓江、百里画廊”之称。实际形成漓江美景的地貌广西许多地方如柳州等也不差，只是这里更集中，还有一些文人的传说，形成了九马画山等景观，丰富了游客的想象力。
4.0,整个行程包含大巴车酒店接，比较方便，现在漓江所有的三星游船都在磨盘山码头，离市区比较远。冬天还是不适宜游览漓江的，景致一般呀，天气也不好。整个航程共计花了5个小时，有点长了。
5.0,远数马儿辨状元，近看飘渺二十元，随船而走，游历两岸，看桂林十万大山，品漓江醉鱼下虾，不羡鸳鸯不羡仙，只羡渔夫竹筏上，坐看鸬鹚捕鱼来。
5.0,桂林，简称桂，是世界著名风景游览城市、万年智慧圣地，是国务院批复确定的中国对外开放国际旅游城市、全国旅游创新发展先行区和国际旅游综合交通枢纽，截至2019年，全市下辖6区10县、代管1个县级市、总面积2.78万平方公里，建成区面积162平方千米，常住人口530余万，城镇人口247.34万人，城镇化率55%。
5.0,爱拍照的女孩👧🏻，我一定要想尽各种办法找到你！！！ 漓江游艇错过了你。 桂林汽车总站错过了你。 我跑去高铁站没有找到你。 天涯海角，我一定找到你。 然后，认识你😇😇😇😇😇 我就是你帮我拍照的那个独行游客。
5.0,漓江是桂林的母亲河，发源于桂林兴安县的猫儿山，流经灵川县，桂林，阳朔，平乐，梧州，汇入西江，其中精华段水域83公里，最精华段是杨堤到兴坪之间，人民币20元背景图取景兴坪元宝山，景色秀美，是必游之地。在兴坪镇，小河呗村的后山老虎坳俯瞰漓江20元背景元宝山和大河呗村漓江湾道，美景尽在眼底。您一定要去哦。免费的哦！！！
5.0,坐船游漓江，从二十元人民币的背景图画布倒影经过，大家都在这里翻翻拍照合影。仔细一看，确实跟人民币一样。船上的照相是收费的，如果自己带了照相机的话，到处景点都会给你拍照，但是如果要照片的话，一般是15元1张，所以带上相机，那就可以省下不少的钱啊！漓江的水也是特别的清澈，但是和遇龙河相比，我感觉遇龙河的水要更清澈一些。
5.0,漓江是桂林旅游中山水风光最美的地方了，游览漓江既可以徒步旅游也可以乘船，如果徒步的话，可以在杨堤、浪石、冷水等地方品尝到正宗的农家饭，这里的特色菜有漓江虾、漓江鱼、漓江螃蟹等，价格也不贵。如果乘船、游轮或者竹排的话感觉又不一样，尤其是竹排，还会有很多鲁斯鸟飞到竹排上面，还可以看到它们扎到水利扑鱼的镜头，漓江最美的时候就是在雨后，天空烟雨蒙蒙，云雾缭绕，这是一幅多么有意境的水墨画啊，如果从桂林到阳朔乘船在漓江上走的话，大约需要4个小时，路上一定要带一些水和食物吃，这个时候可以饱览漓江的山水风光，中间船是不会停靠的，船票一定要提前购买，杨堤到兴坪一段是漓江中最美的了，20元人民西北面的风景就在兴坪，很多游客也会选择在这一段玩漂流，有的竹筏师傅还会在这一段给游客讲解这里的故事，甚至还会唱着山歌帮游客拍照，如果想漂流一定要避开当地人的赶集日子，当人们在这里泛舟而行的时候，无声的江水似乎亲润了每一个游人的心灵，这里的却是每一个游客的“世外桃源”。途中，还可以看到很多拍摄婚纱照的新婚情侣，而沿途的美景任凭你来想象，有的大山形状如骆驼，在悠然的散步。有的像可爱的兔子，仿佛在活蹦乱跳着。虽然船夫说的并不是很想，但三分形似，七分神似，每个人的想想都不相同吧，可以说，漓江两岸的风情无限，悠然的坐在竹筏上，遐想之余让人有一种恍然不知身在何世的感觉。
4.0,想游漓江精华段全程顺便从桂林到阳朔的注意了！！！我先到桂林市区游玩，第二天准备乘船游漓江精华段到阳朔来着。市区坐9路车公交到磨盘山，2元很便宜，但是到了磨盘山去往磨盘山码头需要走30分钟左右的山路。到了码头是11点左右，发现没什么人，才被告知码头10点以后不开船到阳朔了，这点真的很坑。然后看攻略可以坐竹筏到九马画山那里，想想到阳朔也比较近，就决定坐竹筏，两人一起350，山水风光很好，但是竹筏发动机真的很吵，尤其是我坐的那船家开那么快，声音简直不能忍，直接影响兴致。才开一个小时到半边渡就让我们下船，当时直接懵逼了，整个漓江精华段还没走3分之1的路程。后来问了其他船家才知道现在规定竹筏不能划到中下游，分为3段了，真的很坑爹，所以现在坐竹筏只能一段漓江一段漓江的游玩，不能从磨盘山到九马画山，然后遇上马虎了事的船家，开得快发动机声音又大，所以想坐竹筏就在码头附近游游还可以，想游漓江精华段或者说走水路从市区到阳朔，还是坐船，一定要记得10以前到磨盘山码头！！！
5.0,的确桂林山水甲天下，阳朔山水甲桂林名不虚传。徜徉于桂林阳朔的游船，青山绿水，蓝天白云，人在画中游，3个多小时船游一直置身于动感的立体画中，毫无睡意。这里的山不高却如大玉笋般的千姿百态，翠绿盎然。只有亲身体验，才能感受到20元人民币背面“黄布倒影”的无限风光。 美中不足，到阳朔上岸后，走过漫长的小商品长廊，到酒店需要乘坐电瓶车，每人15元，而且秩序有的混乱。毕竟一船到岸人很多，如何迅速分流，值得思考
5.0,坐的是三星游船，后来加个50元一人升级了到第二层，环境很好，人不多，冷气很足，宽敞舒适，盒饭没有传说中那么难吃，反正我觉得挺好吃的，另外点了400元的套餐，有野生鱼，野生小虾，腐竹和紫菜蛋汤，一次舒适的旅游！
5.0,网购了三天游，坐高铁到桂林西11点多，然后有人接应再乘坐一部较残旧的中巴到假日酒店等待一班来自五湖四海的团友及导游，下午2点乘坐大巴到景区，开始三天的游玩。黄导游挺好的，会提前告知当地少数民族的风俗以及有哪些事情需防备。行程较紧凑的，风景非常吸引，值得游玩。印象刘三姐要自掏钱买票的，随自己去不去，不过本人觉得表演还不错，票价是￥230元，黄导游帮忙买票再带队进园。全程也没有隐性消费。
5.0,桂林山水甲天下，山太多了，水可能就是漓江了。清，静，净来形容最合适不过了，清就不多说了；静的话就是水流并不湍急，可以漂游但不是漂流；净就是非常干净，简直不舍的就去划船撑桨，怕污染了这片干净。好山好水好地方啊！
5.0,端午后去的桂林，不巧天公不作美，连着五天下雨。大雨搅浑了漓江，所以江水有些浑浊，不够清澈，但也依然山清水秀。建议如果可控的话，选择晴朗或者小雨的天气去。价格方面，我们漂的是“杨堤～九马画山～兴坪”那两段的竹筏，一竹筏可坐四人，每个位置大概220元，我们两个人440元，另外补了90元空位费，一共530元左右包了一个竹筏，还送了“兴坪码头～兴坪客运站”的电瓶车票，但实际上在附近一条商业古街口就把我们放下，现在竹筏都是统一管理，去窗口统一买票，船家轮号撑船，上船全程穿救生衣，价格不便宜，但也比较公正公开吧，另外给我们乘船的师傅长得好像沧桑版文章。
3.0,"景色非常漂亮，山水景秀！可是管理混乱，到处要钱，让人的体验非常差！去坐竹筏乱七八糟，买票的地方到处是兜售票的，售票点98的票，门口90，85,80都有人卖。做电瓶车到竹筏处的道路很烂，灰尘满天飞，收了那么贵的票，上厕所还要1块钱！上了竹筏，筏工就像赶趟，开得飞快，竹筏的马达声超级大，水溅得一脸，也没有了欣赏的心情。总的评价是风景一流，管理和服务九流，不会有再去的心情"
3.0,漓江漂流现在很乱，桂林各区县划分地盘，各自为政，一不小心就会被骗。去之前查了，精华段是从杨堤到兴坪，但现在杨堤只能到九马画山，你要看九马到兴坪的景，只能去兴坪再做一次，够折腾人的！另外要提醒大家，灵川县的漓江景区是山寨的，千万坐不得。虽然它堂口修得够大，却分明是用来骗人的。我们在那坐竹笺，200元1人，一笺800元，说是可到九马，结果只划出去一点就折返回来。本来准备回来找老板理论，结果一上岸人家一堆大汉，左青龙右白虎的，一边数钱一边嘲笑各地游客，摆出一副我是流氓我怕谁的样子。被骗事小，浪费时间事大，但这就是桂林，你能如何？后赶往杨堤，遇村民拉客卖票，居然谁卖算谁的，我也是醉了，可见桂林旅游之乱，非一日之寒。买票上船，一路到九马，沿途风景不错，确实随手一拍皆能入画。然，开船船夫喋喋不休，要求我们返程每人给10元返程费，说是行规，聒噪声大煞风景，加上马达的响声真的很烦，于是我们投降了，当给叫花子吧。回程上岸给完钱，船夫说还差，一问才知小孩也要给。尼玛，免票儿童都不放过，你们干脆去抢得了。桂林人怎都这般，你们还要脸吗？我没给船费吗？说了那么多，我只想告诉想来桂林旅行、想游漓江的朋友们么，你们心理准备好了吗？想被骗吗？想被讹吗？想被偷吗？想被抢吗？准备好了，那么桂林欢迎您，不宰怎能行！当然，有的人会说，桂林在这，你爱来不来！的确，我来是自愿的，所以咱不怪谁，只怨这甲天下太能忽悠人。盛名之下，难负其实。想来的人，不要抱太大的期望。
5.0,我是去的阳溯悦榕庄的漓江，阳溯悦榕庄绝对是值得一去的，超五星级酒店，服务一级棒 spa更不用说，我住的是水岸别墅，独栋的，有自己的院子，一开门就可以看到漓江美景，因为是春节，酒店每天晚上都有礼物送到房间！值得过来，还会再来！
4.0,"烟雨漓江果然很美，但桂林阳朔作为最早开发的旅游区，却道路颠簸，景点标示牌很难看到，门票和门票价格也没有公开标示，阳朔的杨堤码头充斥着拉客的村民，时时有种被欺诈的感觉，但事实上当地物价很低,其实就是新鲜公开度不够，"
4.0,订的外事豪华游轮，从竹子江码头上船，下船一上岸就是阳朔西街步行街。当然了，比那些破破烂烂的普通船只要好上太多，但是所谓的豪华船缺一点也不豪华的样子，也就是跟其它城市普通的游船差不多。船票包含自助餐，但从一上船就开始让你加菜，啥河鲜，就是小鱼小虾，其实很一般，船上的自助餐也是可以一吃的。拍照要交钱，下船前还送一把桂林特色的扇子，这是唯一还比较满意的东西，一路推销。风景还不错，但精华段就那么一会，适合不方便坐竹筏的一家带小孩一家出游。可以上到三楼甲板，那里看风景不错。
5.0,八月份去的，别人说来桂林就一定要去游漓江，在携程上面买的船票，215大概一个人吧，漓江的景色还是非常不错的，船开到有名的景点也都是特别介绍，提醒游客去拍照，
5.0,桂林山水甲天下，中国人都知道桂林的美。其中漓江是很美的景点。全程要四个小时，两岸风景秀丽，游客大饱眼福。桂林最美的地方是遇龙河。这里风景如画，仿佛置身人间仙境。太美了吧！欢迎大家都来欣赏交流。
5.0,我是12月初畅游漓江的，漓江的景色确实秀丽。早晨在太阳刚刚升起时候坐在竹筏上游小“漓江”遇龙河太美了。值得一去。如果秋季去应该更美。初冬的早晨还是有点凉的。但美景带给游客的美会让你忘记冷的。
5.0,非常值得一看，漓江游轮有空调，也不热，沙发坐着也舒服！沿途的风景确实很美！有种人在画中游的感觉……不过，途中去了一个冠岩景区，又是电梯又是坐船，感觉很一般，觉得只有中间的几颗石笋值得一看
5.0,“桂林山水甲天下”果然名副其实，去过黄山和九寨沟，都说最美的山是黄山，最美的水是九寨，在这里可以说最美的山水是漓江！我们乘坐的是四星VIP，VIP就是上舱的前舱，坐在里面就可以欣赏到很美的漓江山水，当然上到顶层甲板上，那可以看更美的山水，一点都没有遮挡。午饭时间还有小妹妹弹古筝，弹的非常好。另外要说一下，船上自点岩鱼非常好吃，我们俩个人100元套餐，一份鱼和一份虾，还有水果。
5.0,"桂林漓江是世界自然遗产地,是世界上规模最大、风景最美的岩溶山水游览区。据地质考究,大约在三亿多年前,桂林原是一片汪洋大海,由于地壳运动,海沉积的石灰岩上升为陆地,后经历风化和溶蚀形成了神姿仙态的峰林,幽深瑰丽的熔洞和神秘莫测的地下河。"
5.0,今日乘船游漓江，从桂林先乘车到磨盘山码头，游船顺流而下直至阳朔，漓江就像一条青罗带，蜿蜒于万点奇峰之间，两岸山峰伟岸挺拔，形态万千，石峰上多长有茸茸的灌木和小花，远远看去，就像一幅挂丽的织锦。虽是阴雨天，但江上烟波浩渺，群山若隐若现，云雾似轻纱笼罩江山之上，活像一幅幅千姿百态的泼墨水彩画，美不胜收！
5.0,漓江是桂林是著名的景点。小学语文课本上的“桂林山水甲天下”，桂林的山水精华所在主要指的就是位于阳朔县兴坪镇的漓江了。这里风景秀丽，群山环抱，水天一色，著名观赏景点有九马画山和黄布倒影。漓江景区山水免费开放，乘坐游船或者竹筏漂流需要收费。
5.0,出游时间：2017.8.30~9.1 开学前和男朋友去学校，经过桂林，就下车去玩了。漓江很美，在没去之前就很喜欢漓江了，买了很多漓江的明信片，却舍不得寄出去，最后我发现，我随便一拍就是一张明信片，漓江已经美到这种程度了！乘坐竹筏泛游漓江，看着两岸青山缓缓倒退，很惬意。希望还有机会再去漓江~dy
5.0,从桂林的磨盘山码头上船，一路上蓝天白云，青山绿水。景色真是美不胜收。 关于这趟游程，建议大家不用去报那些当地的旅游团。只要自行到码头售票处，购买船票即可。 漓江之上，随着游船沿江而行，江随壁转。无论船头还是船尾，都是风景如画。各种山清水秀尽收眼底。对于喜爱拍摄的驴友，在船头拍摄和船尾拍摄时，要注意对相机曝光度的调整。否则在船头拍摄时，会因为曝光过度而拍出特别发白的影像。 抵达阳朔之后，可选择自由步行游览或联系预定的农家来接你。在这里我建议大家联系农家来接。因为阳朔的美，在于随意随性。不经意间发现的花园，由远而近的岩山，若隐若现的涧洞，都会给你带来意外的惊喜。
