评分,comments
5,又 儿时 向往 景点 -- 桂林 七星岩 ！ 看过 太多 溶洞 奇观 ， 但是 论 秀美 论 景点 成熟度 ， 七星岩 排 前列 。 每 半小时 放 一批 游客 ， 走 哪儿 导游 灯开 哪儿 ， 2 - 3 分钟 后灯 自动 熄灭 ， 这种 理念 已经 很 超前 。 [ 强 ]
5,价格 实惠 多 ， 懂 。 送票 小哥 电话 来 ， 速度 6
4,导游 走 得 好 快 ， 一般 想 多 拍点 照片 的话 根本 跟不上 节奏 ， 扩音器 声音 不够 大声 ， 根本 不太 听 得 清楚 讲解 ， 匆匆忙忙 ， 体验 感 不太好 ， 服务 要 改进 。
5,景色 很 美 ， 灯光 绚丽 ， 值得 一游 。
3,今天 七星岩 啦 ， 七星岩 七星 公园 里面 。 想 必须 同时 买 公园 门票 。 另外 七星岩 里面 给 拍照 ， 照片 千万 不要 第一家 买 ， 第二家 买 相框
3,还好 吧 ！ 这个 可以 一下子 ， 其他 没什么 去法 ！
4,公园 比较 大 ， 植被 很 丰富 ， 山顶 上 应该 视野 不错 ， 没有 体力 爬上去 ， 本地人 多
4,风景优美 ， 移步 移景 ， 公园 里面 其实 藏 着 很多 秘密 景色 需要 细心 发掘 。 七星岩 洞 里面 果然 绚丽多姿 ， 感叹 大自然 神奇
5,首先 进入 七星岩 洞 觉得 挺 好看 ， 出 之后 很多 东西 玩 ， 值得 推荐
5,挺 好 ， 就是 比较 商业化 。 讲解员 一走灯 过会儿 灭 ， 没 得 拍照 。
3,七星岩 七星 公园 内 ， 当地人 刷 身份证 免费 （ 可能 包括 七星岩 ） 。 里面 钟乳石 千姿百态 ， 听 讲解员 描述 ， 琢磨 一下 ， 像 ！ 票价 偏贵 ， 半小时 一趟 讲解 ！
5,感觉 还 不错 ， 但是 期待 还是 有些 差距 ， 灯光 占 大部分 效果
4,要收 两次 门票 ， 门口 收 一次 ， 七星岩 还要 单独 收费 。 不过 七星岩 景色 还是 非常 不错 。
5,溶洞 七星岩 不错 。 宽敞 ， 精彩 ， 绘声绘色 。 照片 偏贵 35 一张
5,头 一次 岩洞 觉得 很 不错 ， 就是 导游 走 太快 ， 走过 关灯
5,公园 很大 ， 很 好玩 ， 尤其 七星岩 里面 岩石 很漂亮 。
5,值得 进去 一下 吧 ！ 门票 又 不贵 又 得 还是 很 好
5,很 好 ， 当时 找 不到 路 ， 票务 人员 很 耐心 给 电话 指路 。 拿票 很快 。 售票口 买票 加上 七星岩 票 ， 一共 要 115 元 。 节约 很多 钱 ， 很 好 。
4,景区 门票 比较 贵 ， 桂林 整体 旅游 服务质量 一般 有些 混乱 ， 景区 个 大 公园 ， 里面 七星岩 个 溶洞 ， 整体 来说 值得一看 ， 个人 觉得 比 象山 好玩 多
5,有趣 好玩 ， 性价比 高 ， 总体 超赞 ， 景色 不错 ， 可以 看见 野 猴子 ， 再 ， 还有 最 喜欢 彩虹 滑道 ， 真的 超级 棒 ， 小朋友 们 十分 开心 。
5,总体 超赞 ， 去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
5,性价比 高 ， 去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
5,总体 超赞 ， 去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
5,去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
5,去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
5,去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
5,去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
5,去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
5,为 爸妈 订 ， 去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
4,去年 去过 ， 旅行 有时候 只是 一种 心情 释放 ， 好比 沉在 水底 鱼儿 ， 雷雨 到来 之前 感觉 烦闷 ， 迫切 想要 水面 透一口气 。 远离 城市 ， 奔赴 另外 城市 ， 无论 这个 城市 给 你好 与 坏 感觉 ， 但 有点 不变 ， 对于 未知 风景 ， 总抱 着 憧憬 好奇 。
5,景色 不错 ， 体验 很 好 ，
3,本来 小学 课本 黄果树 瀑布 ， 南京 中山陵 一样 著名景点 。 完 之后 ， 有点 失望 。 整个 七星岩 游玩 不到 四十分钟 。 导游 介绍 声音 大 而且 很 仓促 。 没 听 清 走 。 最 重要 ！ 给 拍照 时间 ， 介绍 完 很快 把 灯光 关 。 体验 真的 不是 很 好 ！ 游玩 时候 ， 还有 好几个 游客 吸烟 ， 没有 人管 。 不过 溶洞 还是 不错 。 。
4,"首先 七星岩 七星岩 ， 七星岩 七星岩 要 检票 ， 只有 一张 票 。 七星岩 七星岩 号称 公园 里面 最 好看 景点 ， 但 对 来说 just so so , 甚至 有点 失望 ， 岩洞 大同小异 ， 天然 形成 钟乳石 ， 加上 彩色 灯光 效果 ， 再 对 一些 有些 形状 石头 加以 命名 解说 ， 成 景点 。 比较 难以 接受 ， 里面 灯光 导游 控制 ， 她 走 哪 哪里 才 灯光 ， 其他 地方 黑漆漆 。 对于 没有 看过 岩洞 可以 看看 ， 但 男票 班级 旅行 时候 江西 已经 看过 一次 黄龙洞 ， 比 这个 要好看 很多 ， 加上 时间 紧急 ， 还 想 其他 地方 看看 ， 所以 没 跟着 导游 走 ， 两个 人先 出来 ， 没有 灯 从 黑漆漆 洞里 走 出来 ， 一路上 看着 脚趾头 走 ， 不敢 抬头 ， 里面 湿凉 凉 ， 见到 阳光 那一刻 真的 有种 豁然开朗 ， 重见天日 感觉 。"
3,感觉 岩洞 差不多 ， 主要 各种 钟乳石 造型 ， 地下河 。 有点 轻微 夜盲 ， 所以 不太 喜欢 进 黑漆漆 洞里 ， 这次 陪 父母 ， 母亲 对 桂林 山水 情结 ， 所以 便 。 洞里 微凉 ， 地方 有点 湿滑 ， 游玩 时要 注意 足下 。
4,还 不错 ， 值得 花钱 。 刚才 那个 导游 阿姐 讲解 得 非常 好 ！ 洞内 环境 非常 凉爽 。
5,桂林 归来 不看 洞 ， 桂林 洞 很多 ， 自费 下 ， 确实 很 壮观 。 七星岩 七星 景区 里 ， 排队 进去 ， 导游 介绍 ， 沿路 美景 很多 ， 最 难忘 导游 还 唱 一首 山歌 ， 好听 。
5,刚刚 从 景点 回来 ， 发几张 照片 看看
5,山清水秀 ， 风景优美 ， 值得 一来 ！
4,七星岩 里 骆驼 风峰 ， 奥巴马 曾 骆驼峰 前 演讲 。 令人 惊喜 公园 里 游览 时候 。 出现 一大群 猕猴 ， 树上 荡来荡去 ， 更 胆大 ， 尽 咫尺 路上 溜达 。 给 旅行 增添 不少 趣味 。
4,景色 非常 美 ， 值得 一游 ， 北京 溶洞 相比 弱 爆 ！ 推荐 推荐 ！
4,还 不错 ， 当地 几个 洞 主题 不同 ， 形式 差不多 ， 就行 。
3,开始 以为 七星 景区 一起 ， 原来 两个 不同 地方 ， 分开 。 网络 购票 动物园 得 跑 另一边 很远 地方 取票 ， 由 七星 景区 进去 动物园 入口 那边 只能 现场 买票 。 动物园 没什么 动物 ， 很 冷清
5,很大 岩洞 ， 里面 空间 很大 ， 不像 地方 上下 很 困难 ， 专门 讲解 ， 每 30 分钟 ， 放 一批 ， 管理 不错 。 门票 一定 要 买 联票 ， 这样 会花 得来 些
5,带 着 小孩 ， 挺 开心 。 七星岩 很赞 ， 携程 买票 划算 很多 。
4,小 景点 ， 一次 足够 ， 全靠 五颜六色 灯光 撑 着 ， 否则 什么 看不见 ， 里面 卖 纪念品 怪 可怜 ， 透风 ， 不透气 ， 还 潮湿 ， 小心 关节炎
4,小 景点 ， 一次 足够 ， 全靠 五颜六色 灯光 撑 着 ， 否则 什么 看不见 ， 里面 卖 纪念品 怪 可怜 ， 透风 ， 不透气 ， 还 潮湿 ， 小心 关节炎
4,小 景点 ， 一次 足够 ， 全靠 五颜六色 灯光 撑 着 ， 否则 什么 看不见 ， 里面 卖 纪念品 怪 可怜 ， 透风 ， 不透气 ， 还 潮湿 ， 小心 关节炎
5,第一次 溶洞 ， 很 满足 。 七星岩 规模 很大 ， 值得
4,夏天 七星岩 ， 洞内 凉气 习习 。 洞厅 高大 宽敞 ， 异常 宏伟 震撼 。 各种 象形 钟乳石 体量 巨大 ， 造型 优美 ， 琳琅满目 ， 让 叹为观止 。 整个 洞厅 犹如 巨大 宫殿 。 大自然 神奇 鬼斧神功 !
5,七星岩 所在 七星 公园 风景 很漂亮 ， 且 还有 动物园 ， 看到 里面 熊猫 好像 好多 只 ， 比 北京 上海动物园 里 熊猫 要 多 ， 真是 个 惊喜 ！
5,公园 风景 不错 ！ 电瓶车 小哥 很 风趣 ！ 服务 不错 ！ 里面 还有 个 温度 与 周围 环境温度 一样 洞 ， 酷暑 盛夏 走到 洞边 能 享受 分外 凉爽 ！
4,正好 碰到 冬日 免费 ， 凭 身份证 登记 能 入园 。 风景如画 ， 还 能 看到 著名 骆驼峰 ， 这是 以前 桂林 标志 。 典型 喀斯特地貌 ， 值得一看 。
5,很 不错 一次 体验 ， 原本 打算 银子 岩溶洞 ， 可 天气 一直 不太好 ， 就近 七星 公园 转转 ， 没想到 里面 有个 七星岩 溶洞 ， 本想 进去 ， 又 想着 既然 来 转转 ， 进去 一看 果然 没 让 失望 ， 景观 一点 比 银子 岩差 ， 银子 岩 还 远 ， 拍 很多 照片 ， 想 友友 们 可以 做做 参考 ， 真的 很 不错
5,"七星 公园 正门 售票处 取票 ， 很 方便 。 最 重要 事 ， 很 省钱 ， 现场 买票 ， 需要 140 元 ， 这个 订单 ， 相当于 半价 。 小小的 遗憾 ， 网上 订单 取到 门票 二维码 ， 进 七星岩 洞时 被 工作人员 收走 ， 所以 没有 七星 公园 门票 七星岩 洞 门票 留着 做 纪念 。 这个 景点 旅行社 忽略 ， 想 主要 原因 景点 市区 ， 自行 前往 太 容易 。 岩洞 景观 与 芦笛岩 , 冠岩 ， 丰鱼岩 等 岩洞 各不相同 ， 但 对于 经常 进 岩洞 来说 ， 岩洞 差不多 。 洞外 七星 公园 景区 ， 克林顿 演讲 处 、 骆驼 山 等 景点 其它 地方 看不到 。 总体 评价 : 景点 值得一看 ， 门票 值 。"
5,网购 门票 很 划算 ， 园 门口 通票 115 ， 差价 不少 。 七星岩 很 值得一看 ， 岩洞 内 天然 景观 很 鬼斧神工 。 园内 景观 很 美 ， 尤其 静静的 栖霞寺 ， 寺院 内 银杏树 另 一棵 大树 很 神韵 。 山上 猴子 ， 不过 警示 可能 伤人 ， 需要 保持 距离 。 没有 袭击 的话 静静地 相处 还是 很 和谐 。 看到 一只 大 猴子 带 着 一只 小猴子 ， 很 爱 感觉
5,购票 方便 ， 取票 有效率 ， 公园 门口 打电话 很快 可以 拿到 票 。 七星岩 建议 买票 一下 ， 分 场次 导游 讲解 还是 很 有意思 。 岩洞 内 天然 形成 钟乳石 很 特色 ， 景点 里 据说 免费 拍照 ， 大张 购买 20 元 。 免费 票 基本 可以 忽略不计 ， 很小 清楚 ， 大张 完全 不可同日而语 。 裁 照片 胡乱 裁 ， 好好 一张 照片 裁掉 一大块 ， 其实 摆明 就是 不让 要 。 所以 如果 不想 花钱 干脆 不要 拍 ， 浪费时间 什么 拿 不到
4,还 算 可以 ， 挺大一 公园 ， 最 喜欢 里面 秋色 ！
4,一般 吧 ， 导游 走太快 ， 走 一段 亮 一段 灯 ， 每次 只有 三分钟 ， 半小时 带 一团 ， 人太多 ， 有时 挤 上去 已经 关灯 ， 很多 得 靠 想象 ， 只有 桃源 结义 那个 比较 好看
5,挺 好 ， 免费 讲解 ， 公园 景色 不错
3,进洞 批次 安排 ， 具体 看图 。 岩洞 里 游览 还是 上个世纪 做法 ， 没有 感情 人工 讲解 背诵 员 ， 问 想 像不像 想象力 不过关 景色 。 推荐 指数 ： 不是 很 推荐 。
5,七星岩 桂林市 区内 ， 交通 很 方便 ， 取票 很 方便 。 洞内 景观 很 震撼 ， 真是 大自然 鬼斧神工 ， 下次 机会 还会来 桂林 看看 。
4,总体 还 可以 ， 门票价格 偏高 点 。 。
5,还好 公园 一般 ， 岩洞 景色 很 好 。 很大
5,挺 好 ， 还有 猕猴 ， 能 近距离 接触 ~
3,不大 岩洞 ， 联票 团购 75 ， 团购 130 ， 这么 多 岩洞 ， 感觉 导游 带 参观 地宫 ， 为了 控制 行程 ， 走 一段 开 一段 灯 ， 还是 桂林 人民 该 多 缺肉 ， 整个 桂林 走 下去 ， 看到 什么 石头 非 要说 成 各种 动物
5,写 进 教科书 岩洞 景观 。 桂林 旅游 一张 亮丽 名片 ， 位于 桂林 七星 公园 里边 ， 交通 方便
4,七星岩 优势 离 市中心 很近 ， 如果 如 桂林市 中心 ， 个 不错 选择 。 但是 七星岩 要 买 一次 公园 门票 ， 再 买 一次 七星岩 景区 票 。 总体 加 起来 票价 略贵 。 买 携程 联票 （ 门票 + 七星岩 ） 确实 挺值 。
5,风景 不错 哦 ！ 只是 现在 冬天 刚过 写 树木 还 没长 出 叶子 ， 不过 桃花 已经 长有 花苞 ！ 机会 的话 夏天 再 来 一次 ！
5,七星岩 。 距今 100 万年 一段 古老 地下 河道 。 洞分 3 层 。 洞内 变幻莫测 ， 玄妙 无穷 ， 组成 一幅幅 绚丽 图景 。
5,取票 很快 ， 比 景点 买票 便宜 很多 ， 岩洞 大 ， 但 比较 好看 ， 就是 导游 走 太快 ， 前前后后 跟 3 个 导游
5,公园 环境 不错 ， 七星岩 洞 非常 大 ， 十分 惊艳 ， 值得 一游
5,第一 洞天 ， 不虚此行 ， 感觉 想象力 快 不够
5,朋友 一起 ， 时间 紧 所以 选择 市内 景点 游玩 ， 开始 进去 个 公园 ， 再往 里 走 里面 溶洞 还是 很漂亮 ， 还有 专人 进行 讲解
5,驼峰 门 售票处 出票 入园 ， 送 巴士 券 知道 是不是 用 这张 打印 票 ， 反正 没 给 另外 票券 ， 被 告知 三点 半 最后 一趟 从花桥 门口 开 市内 各 景点 ， 赶不及 没去 问要 巴士 券 。
5,很 便宜 ， 很快 ， 岩洞 没 去过 还是 推荐 一下
5,很 方便 ， 比 景点 便宜 很多 ， 这个 价位 可以 看看
3,其实 没什么 奇特 之 处 ， 全靠 想象力 加一点 灯光 营造 氛围 ， 再 加上 解说员 一张 巧嘴 。 灯光 一关 ， 一片 黑暗 ， 收费 贵 。 特别 成人 票 。
5,建议 大家 不要 买 这种 即 买 即取 票 ， 实际上 取票 非常 麻烦 ， 先 要 找到 旅行社 ， 结果 票 没有 ， 等票 拿到 发现 团体票 ， 得 其他人 一起 进入 七星岩 以后 才能 分开 行动 ， 太 麻烦 ！
4,很 不错 ， 园区 导游 带领 解说 ， 值得 一去
5,感觉 岩洞 差不多 ， 没 去过 可以 看看
5,市区 公园 ， 山奇 水秀 ， 山水 互应 ， 溶洞 里 溶石 千奇百怪 ， 寺庙 保持 唐朝 风格 ， 温馨 提示 如果 爬山 一定 要 做好 防蚊 准备
3,没事 什么 意思 ， 不过 导游 讲 很 详细
4,就是 很大 公园 ， 适合 慢慢 散步 ， 七星岩 里面 溶洞 算 漂亮 ， 值得一看
5,公园 其实 比较 一般 ， 七星岩 溶洞 还是 值得 一去 ， 游览 市场 大概 40 分钟 ， 导游 带领 ， 值回 票价 ！ 大家 取票 记得 联系 票务
4,七星岩 还是 挺 美的 ， 就是 公园 里面 不太 好玩 ， 普通 门票 还要 70 值得 。
5,景区 整体 营造 氛围 不错 ， 服务态度 很 好 ， 游客 自由度 ， 可以 随意 路线 游览 ， 特别 七星岩 洞 ， 时间 次数 搭配 很 好 ， 景点 导游 介绍 景观 积极 热情 ， 文明礼貌 ， 值得 点赞 。
4,七星岩 还是 挺 美的 ， 公园 里面 景点 一般 ， 普通 大门 门票 要 70 值得
5,单独 花 钱 景点 ， 面积 比较 大 ， 位置 上去 比较 麻烦 走路 好累 哦
3,外面 公园 就是 市民 免费 游玩 地方 ， 外地 游客 还 花钱 进来 双重 收费 。 。
5,景色 不错 ， 总体 超赞 ，
5,有趣 好玩 ， 景色 不错 ，
5,美轮美奂 ， 巧夺天工 ， 光影 魔术 ， 五彩斑斓 ， 洞天福地 ， 气象万千 。
5,回家 开发 放荡不羁 有人 哈伦 裤 业务 现场版
5,【 景色 】 不错 ， 自然景观 【 趣味 】 带 小朋友 有趣 【 性价比 】 不错
5,知道 怎么 说 ， 好 好 ， 但是 还是 有点 怕 ， 总有 注意安全 吧 ！
5,观赏 过程 中心 禁不住 由心 发 感叹 ： 上帝 创造 真的 好 奇妙
5,地址 位于 公园 里面 ， 本地 老年人 活动中心 ， 不是 很 好玩 哦
5,冬游 免票 ， 景色 好
5,很 好玩 ， 还有 导游 * * 姐 一路 介绍 ， 还 拍 不少 好看 照片 ！ ！
5,桂林山水 甲天下 ， 真是 一点 不假 ， 这里 风景 太 美 ， 太漂亮 。
5,七星岩 景观 还是 不错 ， 没有 来过 桂林 朋友 可以 一睹 风采 。
4,就是 大 公园 。 除了 骆驼峰 ， 七星岩 ， 其他 真的 没什么 。
5,位置 很 好 很 方便 ， 服务员 热情 有礼 ， 设置 齐全 。 价位 合适 。 位置 交通 方便 。 所有 表现 给 满分 ， 赞赞 赞赞赞 。
3,看过 芦笛岩 这个 差 多 ， 一般般 吧
4,如果 没 看过 岩洞 可以 一看 。 洞内 拍照 自愿 取 照片 ， 其实 还是 套路 啊 。 反而 觉得 骆驼峰 真的 神奇 。
5,桂林山水 甲天下 ， 七星 岩溶地貌 ， 风景秀丽 如画 ！
4,七星岩 很大 ， 除了 骆驼 山 比较 看点 外 其他 景点 马马虎虎 啦 ， 不过 公园 里 野猴 倒 相当 有趣
5,非常 漂亮 风景 ， 典型 喀斯特地貌 ， 值得 ！
5,lalalalalalallalalala
5,景色 迷人 … … 趣味十足 性价比 超高 好 地方
4,没见 过 石头 或者 很少 看山 可以 下 。 出来 时候 别买 第一家 相片 ， 后面 还有 玻璃 镶好 相片 。 切记 切记 切记 ， 后面 还有 玻璃 镶好 照片
3,自从 银子 岩 景区 开发 出来 ， 七星岩 好像 流失 不少 游客 。 虽然 七星岩 很 久 以来 享有盛名 ， 但论 起 溶岩 瑰丽 ， 确实 银子 岩要 更胜一筹 。
5,熔岩 地貌 ， 非常 漂亮 ， 灯光设计 很 巧妙 好看 。
4,人去 ， 免 门票 ， 所以 入园 逛逛 ！ 洞 没 进去 ， 园区 一般 ， 猴子 比较 多 ！ 但 貌似 猴子 不会 攻击 ！ 园区 走路 20 分钟 逛 没
1,七星 景区 大门 门票 50 元 ， 跟 免费 公园 并 没什么 差别 ， 没有 什么 特别 看头 。 内部 七星岩 洞 另外 售票 45 元 一张 ， 导游 ， 30 分钟 一批 ， 跟着 导游 走 ， 景点 讲解 ， 讲完 关灯 下 景点 ， 没法 停留 。 这批 挺 多 ， 站 中间 靠前 位置 已经 听不见 导游 讲解 ， 后面 更别 想 听到 讲解 。 带队 导游 真心 差 ， 走 很快 ， 稍微 停留 拍张 关灯 ， 讲解 听 不到 ， 一路 赶 灯光 ， 而且 很多 景点 光有 牌子 ， 没有 开灯 讲 ， 十多年 前来 过要 精彩 多 ， 真是 越来越 差 。 里面 有人 帮 拍照 ， 大 照片 20 一张 ， 水晶 框 40 一张 ， 但是 底片 没有 ， 说 带 U盘 可以 拷 ， 手机 拷 不行 ， 想要 记得 带 U盘 。 总之 ， 体验 极差 ， 性价比 超低 ， 本来 来 找 回忆 ， 不会 再来 。
3,对 送票 态度 满意 ， 各种 借口 晚晚 办票 ， 作为 旅行社 从业人员 ， 毫无 职业 素养 可谈 ， 直到 说 该 投诉 还是 携程 时候 才 勉强 缓和 一点点 ， 最后 迟到 15 分钟 来 办票 ， 没有 投诉 ， 希望 这位 旅游 调整 心态 ， 做 靠 谱 ！ 七星 公园 维修 ， 骆驼 山 、 瀑布 维修 ， 七星岩 内 花钱 拍照 ， 所谓 摄影师 大呼小叫 招呼 ， 太 煞风景 ！
3,要 七星岩 玩 必须 要 买 七星 公园 门票 ， 然后 岩洞 还要 买票 ， 有点 坑 ， 七星 公园 就是 很 普通 公园 啊 ， 本地人 还是 免费 。 岩洞 三 十几分钟 游 完 ， 岩洞 内 大同小异 。 大家 进 公园 门 之后 千万别 坐 电瓶车 ， 他会 骗 七星岩 走路 要 一个多 小时 ， 其实 走路 上去 十几分钟 。
5,第一次 溶洞 ， 里面 真是 壮观 ！ 千姿万态
4,典型 喀斯特 溶洞 ， 如果 去过 其它 溶洞 ， 景色 大同小异 ， 价格 贵 些 ， 景色 尚可 。
5,城内 著名景点 ， 山青水秀 ， 非常 值得 一游
4,七星岩 溶洞 景观 非常 美 、 钟乳石 千姿百态 、 彩色 灯光 照耀 下 、 非常 壮观 美丽 。
5,很 美 ， 空气质量 很 好 ， 湖光山色 很漂亮
5,桂林 七星岩 风景区 风景秀丽 风光 无限
5,风景 不错 ， 配 上 气候 ， 悠闲 感觉
5,结婚 旅行 ， 很 好 记忆 ， 成家 起点
5,很漂亮 典型 卡斯特 地貌 桂林 精华
5,景色 不错 ， 很 趣味 ， 性价比 还好 。
5,国家级 5A 景区 ， 景区 内 怪石 奇特 。
5,蛮 好玩 ， 漂亮 ， 很 棒棒 哦 。 。 。
5,还 想 地方 值得 再次
5,确实 好玩 。 但是 门票 再 便宜 更好
4,位于 桂林 七星 公园 里 主要 景区 ， 溶洞 景观 非常 梦幻 迷人 ， 但 比 不过 芦笛岩 。
5,公园 内 不是 很大 ， 电瓶车 不远 站 ， 不同 线路 有点 蒙圈 ， 上山 非常 多 猴子 ， 没有 吃 ， 还 伸手 拽 衣服 ， 有点 害怕
4,景区 设施 有点 老旧 该 维修 升级 ， 网络 购票 没有 纸质 门票 ， 无法 收藏 纪念
5,很 好 啊 ， 溶洞 很漂亮 ， 挺 大 。 就是 七星 公园 有点 吵闹 ， 溶洞 很 好
5,七星岩 全国 著名景点 ， 南宋 以来 出名 ， 很多 * * * * * 来 过 。 登 景区 山顶 ， 可以 俯瞰 桂林 市区 几 漓江 山水 。
5,七星 公园 里面 很大 ， 要 好 好玩 的话 得 一天 ， 由于 时间 不太 充分 只 玩 半天 ， 里面 岩洞 跟 芦笛岩 相比 别 一番 风采
5,七星岩 溶洞 挺 好看 ， 网上 购票 鼻 现场 买 便宜 20 元 ， 携程 给力 ， 但是 要 小时 才能 入园 ， 所以 提前 购买 哦 。
4,上去 很 方便 等待时间 较长 里面 比较 闷 不如 其他 岩洞 说 实在 ！
5,公园 里 电瓶车 可以 到达 各个 景点 ， 比较 方便 ， 骆驼 山 真的 很 像 骆驼 ， 七星岩 不算 大 ， 钟乳石 还是 值得一看
4,儿童 高于 140CM ， 售票处 大门 30 元 ， 七星岩 28 元 。 园区 大 ， 没有 爬山 ， 七星岩 1 小时 ， 其它 1 小时 走 完 ， 9 点半入园 ， 11 点半 出来 。
4,岩洞 不错 ， 特地去 吗 喽 ， 挺 可爱 ， 环境 不错 ， 值得 推荐
5,取票 小哥 很 好 ， 还 帮 找到 免费 房 行李 地方 ， 定 票 便宜 ， 很 划算 。 马上 三亚 ， 用 携程 订票
5,美轮美奂 岩洞 里 专业 讲解员 讲解 配着 各色 灯光 真的 很漂亮 拍 很多 照片 每每 看到 还是 一样 身临其境
5,不错 景区 ， 尤其 七星岩 洞内 景观 导游 人员 讲解 ， 赞 ?
5,风景 很 好看
5,七星岩 开阔 壮观 ， 月 牙山 龙隐岩 月牙 楼 山路 感觉 幽深 ， 骆驼 山 非常 神似 ， 七星 公园 可以 细细 玩 一天
3,公园 里 七星岩 洞 做 大 维修 未 开放 ， 公园 免费 开放 很多 市民 休闲地 ， ， 特别 带 着 小孩子 玩儿 .
5,蛮 好 旅游景点 。 分为 七星 公园 岩洞 两个 地方 。 公园 里面 有山有水 ， 岩洞 内 灯光效果 很 好 。
5,很大 岩洞 ， 跟着 导游 真的 迷路 感觉 ， 导游 姐姐 很 耐心 ， 讲 很 细致 ， 很 神奇 又 美丽 啊
5,整体 还是 不错 ， 比较 壮观 ， 很 耐 玩 ... 不过 除了 七星岩 ， 七星 公园 征途 比较 一般 ..
4,桂林 七星岩 七星 公园 内 ， 顺便 游览 一下 还 不错 。
5,桂林 很 经典 景点 ， 很 神奇 ！ 洞里 比较 冷 ， 建议 多 穿 一点 衣服 ，
1,这个 地方 真坑 ， 非常 推荐 ， 一批 一批 放人 进去 ， 地方 开 地方 灯 ， 还 照相 把 灯关 ， 稍微 晚点 路 看不到 ， 有个 小朋友 因此 掉 水里 ， 吓 得 哇哇大哭 。 一种 撵 走 感觉 ， 知道 省 什么 电 ， 出 安全 问题 谁 来 负责 ， 灯 不开 什么 看不到 。
5,买票 取票 非常 方便 ， 公园 环境 十分 优美 ， 树木 参天 ， 从 大门口 岩洞 可 步行 可 坐 电瓶车 。
5,享受 山水 健康 生活 ， 桂林山水 甲天下 ， 特色 之一 溶洞 ， 七星岩 溶洞 典型 ， 非常 不错 。
4,整体 感觉 还 不错 ， 去过 觉得 给力 吧
4,没 灯光 啥 看不见 ， 还 挺 吓人 ， 有灯 看灯
4,内景 还好 一步 一景 就是 没什么 水 缺点 灵气
5,很棒 旅行 ， 携程 上 购买 特别 划算 ， 七星岩 岩洞 真的 大自然 鬼斧神工 ， 推荐 推荐
