评分,comments
2,不会 再 ， 江中 岛 ， 什么 没有 ， 就是 一条 小小的 村 ， 还是 以前 怀远县 旧址 ？ 旧址 就是 一块 石碑 ， 走 一圈 用 不了 20 分钟
1,买票 上船 见 别人 扫 船上 二维码 才 2 元 ， 景区 售票处 买票 一张 18 元 ， 太坑 ， 里面 没什么 值得 ， 疫情 人有 少 ， 很多 店铺 开门 。
1,谁 谁 后悔 ， 检票员 还有 保安 拽 像 二五 八万 一样 ， 谁 欠 他 钱
1,不比 以前 做得好 ， 没有 人气 ， 景区 工作人员 态度 不好 ， 停车场 收费 爱理不理 ， 欢迎 游客 。
1,这个 门票 + 船票 就是 欺负 老实人 ， 其实 根本 不用 买票 ， 轮渡 可以 坐 私人 船 ， 2 元 ， 来回 4 元
2,淡季 找个 餐馆 吃饭 找 不到
2,基本 没 啥 可 看到
2,不及 当年 。
1,没人 ， 很 无聊 地方
1,没意思 ， 浪费 钱
